x_min_norm,y_min_norm,x_max_norm,y_max_norm,image_id,class_id,scores
0.03677685950413223,0.7384225759768451,0.25330578512396695,0.8929088277858177,0dbdb924a9140849abd4ff650c5356da,10,0.31666666666666665
0.5503333210945129,0.40433335304260254,0.7408333420753479,0.6395000219345093,133ed9054828b0e75987e00217aef89d,9,0.6333333253860474
0.6303333333333333,0.406,0.747,0.5186666666666667,133ed9054828b0e75987e00217aef89d,5,0.31666666666666665
0.26366666666666666,0.44733333333333336,0.37566666666666665,0.619,133ed9054828b0e75987e00217aef89d,9,0.31666666666666665
0.6733333468437195,0.5602782368659973,0.9518750309944153,0.8102782368659973,15edc6ae9aebe34220472aa7fcf34b08,9,0.6333333253860474
0.5566666666666666,0.5297527047913446,0.9820833333333333,0.8612828438948995,15edc6ae9aebe34220472aa7fcf34b08,1,0.31666666666666665
0.8075,0.6491499227202473,0.9220833333333334,0.749227202472952,15edc6ae9aebe34220472aa7fcf34b08,13,0.31666666666666665
0.1477379947900772,0.24354779720306396,0.3560320734977722,0.3505997955799103,1625249b80df13df89d06b2c30877a1e,2,0.6333333253860474
0.7935909032821655,0.3949472904205322,0.8400094509124756,0.42929843068122864,1625249b80df13df89d06b2c30877a1e,2,0.6333333253860474
0.2997172478793591,0.1326790258087968,0.4005655042412818,0.2148309705561614,1625249b80df13df89d06b2c30877a1e,13,0.31666666666666665
0.27945334590009424,0.0519810977826245,0.45852968897266727,0.14976372228280624,1625249b80df13df89d06b2c30877a1e,11,0.31666666666666665
0.6639962299717248,0.07960741548527808,0.8459000942507069,0.17193747728098874,1625249b80df13df89d06b2c30877a1e,11,0.31666666666666665
0.19180018850141375,0.23155216284987276,0.37983034872761545,0.35877862595419846,1625249b80df13df89d06b2c30877a1e,9,0.31666666666666665
0.793119698397738,0.4005816066884769,0.8360037700282752,0.4238458742275536,1625249b80df13df89d06b2c30877a1e,8,0.31666666666666665
0.13975410163402557,0.21575520932674408,0.3860655725002289,0.5990885496139526,1a414a1cb6b545c2ee4de4abede481c7,13,0.949999988079071
0.16086065769195557,0.3109375238418579,0.33872953057289124,0.6012696027755737,1a414a1cb6b545c2ee4de4abede481c7,8,0.949999988079071
0.5983606576919556,0.15097655355930328,0.8026639223098755,0.3578124940395355,1a414a1cb6b545c2ee4de4abede481c7,13,0.6333333253860474
0.17069672048091888,0.616015613079071,0.22377048432826996,0.656445324420929,1a414a1cb6b545c2ee4de4abede481c7,8,0.6333333253860474
0.1651639344262295,0.2328125,0.364344262295082,0.5640625,1a414a1cb6b545c2ee4de4abede481c7,7,0.31666666666666665
0.1307377049180328,0.453515625,0.16434426229508198,0.507421875,1a414a1cb6b545c2ee4de4abede481c7,2,0.31666666666666665
0.1704479306936264,0.48110368847846985,0.3244619071483612,0.5929122567176819,1aebe196c344ddae48ec99b142bcf4c2,8,0.949999988079071
0.5523560209424084,0.25382502942330326,0.6234729493891797,0.314633189486073,1aebe196c344ddae48ec99b142bcf4c2,2,0.31666666666666665
0.6429544687271118,0.19004027545452118,0.9273644685745239,0.778835654258728,1e1dcf1ea1d974a5fea81b7616a11723,5,0.949999988079071
0.15453802049160004,0.29354327917099,0.4550286531448364,0.710606575012207,1e1dcf1ea1d974a5fea81b7616a11723,5,0.949999988079071
0.3544562551103843,0.5031124130355181,0.8475061324611611,0.7363603075796411,1e1dcf1ea1d974a5fea81b7616a11723,3,0.31666666666666665
0.31479967293540473,0.5309410472354449,0.32788225674570726,0.5342365433906994,1e1dcf1ea1d974a5fea81b7616a11723,13,0.31666666666666665
0.713818479149632,0.22153057488099598,0.9247751430907605,0.7341633101428048,1e1dcf1ea1d974a5fea81b7616a11723,13,0.31666666666666665
0.6316434995911693,0.49249359209080923,0.8973834832379395,0.7451482973269864,1e1dcf1ea1d974a5fea81b7616a11723,4,0.31666666666666665
0.609224318658281,0.3503909026297086,0.7350104821802935,0.4879175550817342,1f897eadcbbca4e2104e7a2d7fd3e0f9,13,0.31666666666666665
0.15681341719077568,0.21428571428571427,0.22557651991614255,0.2462686567164179,1f897eadcbbca4e2104e7a2d7fd3e0f9,13,0.31666666666666665
0.6276729559748427,0.19900497512437812,0.8318658280922432,0.4914712153518124,1f897eadcbbca4e2104e7a2d7fd3e0f9,5,0.31666666666666665
0.1090146750524109,0.18763326226012794,0.3551362683438155,0.43603411513859275,1f897eadcbbca4e2104e7a2d7fd3e0f9,5,0.31666666666666665
0.09224318658280922,0.18265813788201848,0.3819706498951782,0.4822316986496091,1f897eadcbbca4e2104e7a2d7fd3e0f9,9,0.31666666666666665
0.027418233454227448,0.6261279582977295,0.36576202511787415,0.837441086769104,1fce42f55a0de66eb161fc831cd33cc3,10,0.949999988079071
0.18956159055233002,0.3393939435482025,0.37578287720680237,0.487272709608078,1fce42f55a0de66eb161fc831cd33cc3,4,0.6333333253860474
0.5509395003318787,0.2549494802951813,0.6672233939170837,0.4020202159881592,1fce42f55a0de66eb161fc831cd33cc3,2,0.6333333253860474
0.7066805958747864,0.6391919255256653,0.970981240272522,0.9096969366073608,1fce42f55a0de66eb161fc831cd33cc3,10,0.6333333253860474
0.2279749478079332,0.355959595959596,0.38872651356993737,0.48,1fce42f55a0de66eb161fc831cd33cc3,5,0.31666666666666665
0.8012526096033403,0.7078787878787879,0.9661795407098122,0.8993939393939394,1fce42f55a0de66eb161fc831cd33cc3,11,0.31666666666666665
0.15114822546972861,0.5498989898989899,0.40083507306889354,0.7644444444444445,1fce42f55a0de66eb161fc831cd33cc3,4,0.31666666666666665
0.1315240083507307,0.5781818181818181,0.3736951983298539,0.7563636363636363,1fce42f55a0de66eb161fc831cd33cc3,1,0.31666666666666665
0.4061674475669861,0.25765979290008545,0.6301028728485107,0.4477020800113678,208cddf534a1bc9c35f5faa6a6c51f94,0,0.949999988079071
0.5563876628875732,0.19928684830665588,0.907489001750946,0.35796356201171875,208cddf534a1bc9c35f5faa6a6c51f94,9,0.6333333253860474
0.16293321549892426,0.6017869710922241,0.20879121124744415,0.642256498336792,221c92d2718f1f49ee483ab4afbc7238,9,0.6333333253860474
0.3338968723584108,0.4835318850735809,0.7890955198647507,0.7585844428871759,221c92d2718f1f49ee483ab4afbc7238,3,0.31666666666666665
0.3668639053254438,0.22424667133847231,0.6715976331360947,0.4989488437281009,221c92d2718f1f49ee483ab4afbc7238,0,0.31666666666666665
0.2464490830898285,0.37863099575042725,0.9110003709793091,0.6491228342056274,221d68705e17ec11935e410fcc483b0f,3,0.949999988079071
0.2973708068902992,0.17730802415875754,0.7116953762466002,0.365832614322692,221d68705e17ec11935e410fcc483b0f,0,0.31666666666666665
0.18951132300357568,0.39068692206076616,0.3972983710766786,0.584214002642008,2285e92d66a166fa72444a73f4c5fc52,5,0.31666666666666665
0.4390147000397298,0.23910171730515192,0.7012316249503378,0.41116248348745044,2285e92d66a166fa72444a73f4c5fc52,0,0.31666666666666665
0.8148589590782678,0.5204755614266843,0.8919348430671434,0.5617569352708058,2285e92d66a166fa72444a73f4c5fc52,7,0.31666666666666665
0.8085021851410409,0.5006605019815059,0.8915375446960667,0.5677014531043593,2285e92d66a166fa72444a73f4c5fc52,13,0.31666666666666665
0.5191292762756348,0.18656717240810394,0.7352682948112488,0.33256796002388,23f29659e174d2c4651857bf304a5d75,2,0.6333333253860474
0.5072559118270874,0.1624569445848465,0.7350483536720276,0.36222735047340393,23f29659e174d2c4651857bf304a5d75,0,0.6333333253860474
0.3720316622691293,0.34978951396861846,0.8729111697449429,0.5683122847301951,23f29659e174d2c4651857bf304a5d75,3,0.31666666666666665
0.5828750981932443,0.17434210526315788,0.8366064414768264,0.4039473684210526,271f9008a6ac0c2fbed2ee6d40ff8750,4,0.31666666666666665
0.49018067556952083,0.08256578947368422,0.9681853888452474,0.6611842105263158,271f9008a6ac0c2fbed2ee6d40ff8750,10,0.31666666666666665
0.08798114689709348,0.5786184210526316,0.2093479968578162,0.6473684210526316,271f9008a6ac0c2fbed2ee6d40ff8750,10,0.31666666666666665
0.05223880597014925,0.600328947368421,0.9846818538884525,0.8615131578947368,271f9008a6ac0c2fbed2ee6d40ff8750,9,0.31666666666666665
0.5039277297721917,0.125,0.7227022780832679,0.23190789473684212,271f9008a6ac0c2fbed2ee6d40ff8750,11,0.31666666666666665
0.3562450903377848,0.4476973684210526,0.45718774548311075,0.5430921052631579,271f9008a6ac0c2fbed2ee6d40ff8750,5,0.31666666666666665
0.5816967792615868,0.2723684210526316,0.8055773762765122,0.4677631578947368,271f9008a6ac0c2fbed2ee6d40ff8750,6,0.31666666666666665
0.3407422602176666,0.48256489634513855,0.8044453859329224,0.7369236946105957,286d4f7bc4282b7dd5fae43ee06cfb8d,3,0.6333333253860474
0.40150895714759827,0.26869428157806396,0.6637439131736755,0.46435490250587463,286d4f7bc4282b7dd5fae43ee06cfb8d,0,0.6333333253860474
0.6113376835236541,0.29019759783029836,0.683931484502447,0.39093374660984115,286d4f7bc4282b7dd5fae43ee06cfb8d,2,0.31666666666666665
0.3915555477142334,0.4197777807712555,0.7536666393280029,0.6212222576141357,28eb28a9feba4a3fd37327417aba1ed7,3,0.949999988079071
0.39873236417770386,0.16894003748893738,0.5845577716827393,0.6797385811805725,2998cdc708e79055543eb95842261f57,9,0.949999988079071
0.2886776328086853,0.33276498317718506,0.8318927884101868,0.6754760146141052,2998cdc708e79055543eb95842261f57,3,0.949999988079071
0.7199654278305964,0.5174765558397272,0.8764044943820225,0.5434782608695652,2998cdc708e79055543eb95842261f57,1,0.31666666666666665
0.7381158167675022,0.4825234441602728,0.9096802074330165,0.6432225063938619,2998cdc708e79055543eb95842261f57,5,0.31666666666666665
0.5302877426147461,0.3229249119758606,0.6314992308616638,0.42490118741989136,2a8be2bd51a3851ed0ce9c84e9a62426,2,0.6333333253860474
0.5391216557294296,0.2849802371541502,0.6335184250378597,0.424901185770751,2a8be2bd51a3851ed0ce9c84e9a62426,0,0.31666666666666665
0.2983354926109314,0.4588366150856018,0.8247261047363281,0.8057754635810852,2a96255deafcf2f24bf9f266e1c12633,3,0.949999988079071
0.5524967908859253,0.07122033089399338,0.9464361667633057,0.8663057088851929,2a96255deafcf2f24bf9f266e1c12633,5,0.6333333253860474
0.05868544802069664,0.07996667921543121,0.44921040534973145,0.8388171792030334,2a96255deafcf2f24bf9f266e1c12633,5,0.6333333253860474
0.19291506615450277,0.2540608079966681,0.2714468629961588,0.470637234485631,2a96255deafcf2f24bf9f266e1c12633,13,0.31666666666666665
0.29022620571916347,0.2565597667638484,0.7200170721297482,0.5052061640982923,2a96255deafcf2f24bf9f266e1c12633,0,0.31666666666666665
0.3854077458381653,0.2552945911884308,0.6768240332603455,0.6289950013160706,2b8d23b406077cd35596765abe6930c8,0,0.6333333253860474
0.1682403433476395,0.49249133615710433,0.34334763948497854,0.6442048517520216,2b8d23b406077cd35596765abe6930c8,13,0.31666666666666665
0.42099833488464355,0.2879163920879364,0.6464521884918213,0.45021262764930725,2c74f4196862f688266048d27224464d,0,0.6333333253860474
0.18440593779087067,0.4716513156890869,0.2627887725830078,0.5182494521141052,2c74f4196862f688266048d27224464d,9,0.6333333253860474
0.03234042599797249,0.5236582159996033,0.2978723347187042,0.8176200985908508,2ebb05b4c603d590854c621fa4f1fd5c,9,0.6333333253860474
0.1287234127521515,0.5116525292396545,0.2274468094110489,0.5833333730697632,2ebb05b4c603d590854c621fa4f1fd5c,7,0.6333333253860474
0.30851063829787234,0.4099576271186441,0.4306382978723404,0.5317796610169492,2ebb05b4c603d590854c621fa4f1fd5c,8,0.31666666666666665
0.12085106382978723,0.5112994350282486,0.2229787234042553,0.5850988700564972,2ebb05b4c603d590854c621fa4f1fd5c,8,0.31666666666666665
0.31872340425531914,0.5084745762711864,0.4570212765957447,0.6412429378531074,2ebb05b4c603d590854c621fa4f1fd5c,1,0.31666666666666665
0.0523404255319149,0.5317796610169492,0.4353191489361702,0.707274011299435,2ebb05b4c603d590854c621fa4f1fd5c,10,0.31666666666666665
0.6744999885559082,0.5021666884422302,0.7664999961853027,0.5641666650772095,2f3264d3c0a52bb2e280855bcfd35733,1,0.6333333253860474
0.7116666666666667,0.5126666666666667,0.757,0.5333333333333333,2f3264d3c0a52bb2e280855bcfd35733,13,0.31666666666666665
0.37963366508483887,0.27441418170928955,0.6839752197265625,0.5451713800430298,2ffbc003cbd77857cd7ec7a69d8f6ce8,0,0.949999988079071
0.3774334788322449,0.23590929806232452,0.6315720081329346,0.3581021726131439,31ab750de5cb0c76b49d45ab1d2186a6,0,0.949999988079071
0.265792610250298,0.2916116248348745,0.30274135876042907,0.31175693527080584,31ab750de5cb0c76b49d45ab1d2186a6,2,0.31666666666666665
0.3524036551450139,0.11624834874504623,0.4282876440206595,0.3021796565389696,31ab750de5cb0c76b49d45ab1d2186a6,7,0.31666666666666665
0.17430293560028076,0.18066051602363586,0.3501471281051636,0.36705851554870605,355d1c27824a343cde65516686c0a425,13,0.949999988079071
0.41887348890304565,0.27875733375549316,0.6452291011810303,0.44353485107421875,355d1c27824a343cde65516686c0a425,0,0.6333333253860474
0.09663743525743484,0.3088965117931366,0.33464911580085754,0.7048491835594177,35e38672875ff60d5a131d91b4db5a6d,5,0.949999988079071
0.6206140518188477,0.23673158884048462,0.902193009853363,0.7449408173561096,35e38672875ff60d5a131d91b4db5a6d,5,0.6333333253860474
0.11885964912280701,0.6517754868270332,0.15263157894736842,0.6830851470026728,35e38672875ff60d5a131d91b4db5a6d,8,0.31666666666666665
0.11447368421052631,0.6552119129438717,0.1456140350877193,0.6796487208858343,35e38672875ff60d5a131d91b4db5a6d,2,0.31666666666666665
0.16164515912532806,0.11735595762729645,0.3766937851905823,0.25709909200668335,37a64f131e20057e6649e0cf60a3efce,13,0.949999988079071
0.12338593974175036,0.08554259455638034,0.4179818268770923,0.2841993637327678,37a64f131e20057e6649e0cf60a3efce,7,0.31666666666666665
0.2670000195503235,0.546333372592926,0.4036666452884674,0.6781666874885559,3b84fad11366b42cf32c96c2d0fa84d4,4,0.6333333253860474
0.27466666666666667,0.556,0.4086666666666667,0.67,3b84fad11366b42cf32c96c2d0fa84d4,8,0.31666666666666665
0.20733333333333334,0.563,0.22,0.5746666666666667,3b84fad11366b42cf32c96c2d0fa84d4,8,0.31666666666666665
0.6463333333333333,0.5773333333333334,0.7396666666666667,0.7603333333333333,3b84fad11366b42cf32c96c2d0fa84d4,7,0.31666666666666665
0.2913273572921753,0.47704267501831055,0.8350977301597595,0.7060737609863281,3cdcd43f230d185be9a3ea2463f348dc,3,0.6333333253860474
0.3546416938110749,0.23571945046999276,0.7276058631921825,0.5166305133767173,3cdcd43f230d185be9a3ea2463f348dc,0,0.31666666666666665
0.31596091205211724,0.4909616775126536,0.4560260586319218,0.6894432393347795,3cdcd43f230d185be9a3ea2463f348dc,9,0.31666666666666665
0.5267857313156128,0.238951176404953,0.598809540271759,0.31447890400886536,3d100048eee5507768634d2733c59b6a,2,0.6333333253860474
0.501984126984127,0.21075197889182057,0.6476190476190476,0.32255936675461744,3d100048eee5507768634d2733c59b6a,0,0.31666666666666665
0.7040000557899475,0.4986667037010193,0.7671111226081848,0.5638888478279114,40e919b188ff9c41cf2e3f9c37a4b808,8,0.949999988079071
0.6010600328445435,0.25107404589653015,0.9126200079917908,0.7175890803337097,42e45c17b9e92a9108ef6f2f47804d8a,5,0.949999988079071
0.04727116599678993,0.10708870738744736,0.40094542503356934,0.792835533618927,42e45c17b9e92a9108ef6f2f47804d8a,5,0.6333333253860474
0.3949290932531156,0.20735405610310842,0.6574989256553503,0.41470811220621684,42e45c17b9e92a9108ef6f2f47804d8a,0,0.31666666666666665
0.5509239363987968,0.21872630780894617,0.6321443919209282,0.3127369219105383,42e45c17b9e92a9108ef6f2f47804d8a,2,0.31666666666666665
0.05199828104856038,0.6091736163760425,0.16716802750322304,0.7410917361637605,42e45c17b9e92a9108ef6f2f47804d8a,13,0.31666666666666665
0.2530662305805397,0.15663082437275985,0.3949304987735078,0.3014336917562724,42fba4329860d5995fea57553104907a,6,0.31666666666666665
0.597301717089125,0.16308243727598568,0.7072771872444807,0.2670250896057348,42fba4329860d5995fea57553104907a,6,0.31666666666666665
0.6120196238757154,0.16451612903225807,0.8883892068683565,0.753405017921147,42fba4329860d5995fea57553104907a,5,0.31666666666666665
0.06418642681929682,0.10967741935483871,0.4399018806214227,0.8064516129032258,42fba4329860d5995fea57553104907a,5,0.31666666666666665
0.5658217497955846,0.1774193548387097,0.8528209321340965,0.47813620071684587,42fba4329860d5995fea57553104907a,13,0.31666666666666665
0.1561733442354865,0.2129032258064516,0.41618969746524936,0.46774193548387094,42fba4329860d5995fea57553104907a,13,0.31666666666666665
0.7477514309076042,0.6724014336917563,0.9239574816026165,0.8075268817204301,42fba4329860d5995fea57553104907a,11,0.31666666666666665
0.6827473426001636,0.23369175627240144,0.8491414554374489,0.4297491039426523,42fba4329860d5995fea57553104907a,9,0.31666666666666665
0.23262469337694194,0.2114695340501792,0.40106295993458707,0.3741935483870968,42fba4329860d5995fea57553104907a,9,0.31666666666666665
0.06991005723630417,0.6068100358422939,0.12101390024529844,0.6512544802867384,42fba4329860d5995fea57553104907a,9,0.31666666666666665
0.16747573018074036,0.6353978514671326,0.26361921429634094,0.7184595465660095,4462595f31d1a2c5aac2b3a8a49536d4,8,0.949999988079071
0.24150486290454865,0.38074973225593567,0.3498179614543915,0.48478811979293823,4462595f31d1a2c5aac2b3a8a49536d4,8,0.949999988079071
0.568392276763916,0.22164206206798553,0.6828703880310059,0.32877206802368164,44e0f233a3ade73cab164079b182bf41,2,0.6333333253860474
0.8973063973063973,0.7781778898091466,0.944023569023569,0.806985956067699,44e0f233a3ade73cab164079b182bf41,13,0.31666666666666665
0.3977272727272727,0.20633777457688152,0.6973905723905723,0.4371624054735326,44e0f233a3ade73cab164079b182bf41,0,0.31666666666666665
0.359666645526886,0.27211111783981323,0.4902222454547882,0.4099999964237213,48f3a35fcd6c76d5d0ee2d475b3f1f51,8,0.949999988079071
0.374666690826416,0.4553333520889282,0.7973333597183228,0.7080000638961792,48f3a35fcd6c76d5d0ee2d475b3f1f51,3,0.6333333253860474
0.3368028998374939,0.2484634518623352,0.6709072589874268,0.543350338935852,494ff71dc671dfe9fa10126064b9ce15,0,0.949999988079071
0.3326908249807248,0.531581012161632,0.8315343099460293,0.6896822283248333,494ff71dc671dfe9fa10126064b9ce15,3,0.31666666666666665
0.2180374562740326,0.0668533444404602,0.4505293369293213,0.27686387300491333,49ffdc3f7a8d0fc1f91335975ac6b44f,11,0.6333333253860474
0.1746742671009772,0.028351417570878543,0.4600977198697068,0.39481974098704936,49ffdc3f7a8d0fc1f91335975ac6b44f,13,0.31666666666666665
0.3986156351791531,0.1984599229961498,0.6718241042345277,0.38046902345117256,49ffdc3f7a8d0fc1f91335975ac6b44f,0,0.31666666666666665
0.3513843648208469,0.31991599579978997,0.375,0.34301715085754286,49ffdc3f7a8d0fc1f91335975ac6b44f,2,0.31666666666666665
0.5,0.14525726286314317,0.6685667752442996,0.3647182359117956,49ffdc3f7a8d0fc1f91335975ac6b44f,2,0.31666666666666665
0.5492671009771987,0.11025551277563878,0.7618078175895765,0.17990899544977249,49ffdc3f7a8d0fc1f91335975ac6b44f,11,0.31666666666666665
0.615228013029316,0.3584179208960448,0.9075732899022801,0.8221911095554778,49ffdc3f7a8d0fc1f91335975ac6b44f,5,0.31666666666666665
0.06473941368078176,0.25306265313265663,0.38355048859934854,0.7686384319215961,49ffdc3f7a8d0fc1f91335975ac6b44f,5,0.31666666666666665
0.6786034107208252,0.523493766784668,0.9073411226272583,0.8275862336158752,4ac56d1d9d015150191e49197b8ed15e,5,0.6333333253860474
0.12399283795881827,0.2565365668813945,0.4914950760966876,0.8412277377794619,4ac56d1d9d015150191e49197b8ed15e,5,0.31666666666666665
0.364816472694718,0.12959454338764684,0.4659803043867502,0.22053808260704813,4ac56d1d9d015150191e49197b8ed15e,13,0.31666666666666665
0.6414503133393017,0.7199696854869269,0.9194270367054611,0.8423645320197044,4ac56d1d9d015150191e49197b8ed15e,1,0.31666666666666665
